"licitacao_contrato";"id";"data";"catmat_id";"quantidade";"unidade";"valor_unitario";"valor_total"
0;976134;"2022-02-15";382329;100;"";21.0;2100.0
0;976135;"2022-02-15";464587;180;"";7.2;1296.0
0;976136;"2022-02-15";235093;100;"";2.65;265.0
0;976137;"2022-02-15";463781;50;"";4.0;200.0
0;976138;"2022-02-15";415887;1000;"";2.32;2320.0
0;976139;"2022-02-15";446532;24;"";13.8;331.2
0;976140;"2022-02-15";462671;5;"";70.0;350.0
0;976141;"2022-02-15";459152;20;"";2.9;58.0
0;976142;"2022-02-15";459586;36;"";2.05;73.8
0;976143;"2022-02-15";464392;50;"";4.1;205.0
0;976144;"2022-02-15";464393;300;"";2.6;780.0
0;976145;"2022-02-15";464398;100;"";3.5;350.0
0;976146;"2022-02-15";258252;200;"";5.2;1040.0
0;976147;"2022-02-15";464350;150;"";3.0;450.0
0;976148;"2022-02-15";464406;150;"";3.2;480.0
0;976149;"2022-02-15";462605;10;"";12.0;120.0
0;976150;"2022-02-15";464418;750;"";1.8;1350.0
0;976151;"2022-02-15";462824;24;"";19.5;468.0
0;976152;"2022-02-15";444402;60;"";7.6;456.0
0;976153;"2022-02-15";241553;12;"";3.8;45.6
0;976154;"2022-02-15";464468;120;"";9.5;1140.0
0;976155;"2022-02-15";216913;10;"";1.2;12.0
0;976156;"2022-02-15";465333;360;"";0.9;324.0
0;976157;"2022-02-15";465333;360;"";0.9;324.0
0;976158;"2022-02-15";465333;360;"";0.9;324.0
0;976159;"2022-02-15";463536;480;"";3.88;1862.4
0;976160;"2022-02-15";463536;480;"";3.88;1862.4
0;976161;"2022-02-15";446706;360;"";2.57;925.2
0;976162;"2022-02-15";446706;120;"";7.4;888.0
0;976163;"2022-02-15";446706;120;"";7.38;885.6
0;976164;"2022-02-15";242454;20;"";63.75;1275.0
0;976165;"2022-02-15";471958;200;"";5.26;1052.0
0;976166;"2022-02-15";217785;60;"";3.79;227.4
0;976167;"2022-02-15";216793;200;"";4.63;926.0
0;976168;"2022-02-15";462757;120;"";22.0;2640.0
0;976169;"2022-02-15";326671;540;"";1.72;928.8
0;976170;"2022-02-15";467309;3000;"";0.96;2880.0
0;976171;"2022-02-15";447747;80;"";15.89;1271.2
0;976177;"2022-03-30";229180;800;"";2.99;2392.0
0;976178;"2022-03-30";463536;120;"";3.88;465.6
0;976179;"2022-03-30";446706;200;"";2.57;514.0
0;976180;"2022-03-30";446706;100;"";7.4;740.0
0;976181;"2022-03-30";446706;450;"";7.15;3217.5
0;976182;"2022-03-30";446706;100;"";7.38;738.0
0;976183;"2022-03-30";258250;120;"";3.17;380.4
0;976184;"2022-03-30";217785;48;"";3.79;181.92
0;976185;"2022-03-30";216793;200;"";4.63;926.0
0;976186;"2022-03-30";326671;1200;"";1.9;2280.0
0;976187;"2022-03-30";467309;1200;"";0.96;1152.0
0;976188;"2022-04-04";447720;300;"";8.65;2595.0
0;976189;"2022-04-04";447765;200;"";14.31;2862.0
0;976190;"2022-04-04";446704;150;"";2.67;400.5
0;976191;"2022-04-04";331367;20;"";22.0;440.0
0;976192;"2022-04-04";216793;150;"";4.58;687.0
0;976193;"2022-04-04";447747;90;"";30.5;2745.0
0;976194;"2022-04-04";460496;190;"";7.43;1411.7
0;976195;"2022-04-04";260263;100;"";11.22;1122.0
0;976196;"2022-04-04";339478;80;"";6.23;498.4
0;976197;"2022-04-04";445484;300;"";0.9;270.0
0;976198;"2022-04-04";232357;200;"";5.13;1026.0
0;976199;"2022-04-04";232359;200;"";5.13;1026.0
0;976200;"2022-04-04";217784;120;"";6.36;763.2
0;976201;"2022-04-04";217781;60;"";3.48;208.8
0;976202;"2022-04-04";232360;200;"";5.13;1026.0
0;976203;"2022-04-04";217803;200;"";5.13;1026.0
0;976204;"2022-04-04";217801;200;"";5.13;1026.0
0;976205;"2022-04-04";217798;200;"";5.13;1026.0
0;976206;"2022-04-04";295630;200;"";5.13;1026.0
0;976207;"2022-04-04";217785;90;"";5.91;531.9
0;976209;"2022-04-11";150109;78;"";169.0;13182.0
0;976210;"2022-09-12";449569;9333;"";7100.0;66264300.0
0;976211;"2022-09-12";278264;5800;"";211.3;1225540.0
0;976213;"2022-01-11";463832;1200;"";2.65;3180.0
0;976214;"2022-01-11";463822;105;"";4.66;489.3
0;976215;"2022-01-11";463930;75;"";4.38;328.5
0;976220;"2022-01-11";463865;400;"";6.0;2400.0
0;976221;"2022-01-11";463878;166;"";4.02;667.32
0;976222;"2022-01-11";463930;75;"";4.38;328.5
0;976223;"2022-09-12";463748;1000;"";4.37;4370.0
0;976224;"2022-09-12";461695;200;"";19.51;3902.0
0;976225;"2022-09-12";463754;1000;"";4.75;4750.0
0;976226;"2022-09-12";463753;800;"";6.84;5472.0
0;976227;"2022-09-12";463767;800;"";5.25;4200.0
0;976228;"2022-09-12";463781;400;"";5.65;2260.0
0;976229;"2022-09-12";463770;800;"";9.58;7664.0
0;976230;"2022-09-12";464398;1200;"";4.7;5640.0
0;976231;"2022-09-12";463795;800;"";4.82;3856.0
0;976232;"2022-09-12";463796;600;"";4.33;2598.0
0;976233;"2022-09-12";463809;200;"";5.48;1096.0
0;976234;"2022-09-12";463839;400;"";4.98;1992.0
0;976235;"2022-09-12";463806;800;"";7.36;5888.0
0;976236;"2022-09-12";463814;500;"";11.41;5705.0
0;976246;"2022-01-11";463778;50;"";4.06;203.0
0;976247;"2022-01-11";464415;350;"";10.43;3650.5
0;976296;"2022-09-09";445485;144;"";8.49;1222.56
0;976297;"2022-09-09";461652;65;"";10.0;649.95
0;976298;"2022-01-11";464371;100;"";5.68;568.0
0;976299;"2022-01-11";464398;66;"";4.16;274.56
0;976300;"2022-01-11";464415;150;"";10.43;1564.5
0;976313;"2022-09-12";447666;60;"";24.99;1499.4
0;976314;"2022-09-12";447432;2200;"";34.79;76538.0
0;976315;"2022-09-12";447432;700;"";34.79;24353.0
0;976316;"2022-09-12";465394;2100;"";32.99;69279.0
0;976317;"2022-09-12";465394;700;"";32.99;23093.0
0;976318;"2022-09-12";447581;2000;"";19.44;38880.0
0;976319;"2022-09-12";447581;1000;"";19.44;19440.0
0;976320;"2022-09-12";447442;640;"";36.45;23328.0
0;976321;"2022-09-12";447517;1800;"";17.99;32382.0
0;976322;"2022-09-12";447517;600;"";17.99;10794.0
0;976323;"2022-09-12";449182;120;"";18.45;2214.0
0;976324;"2022-09-12";447524;560;"";15.8;8848.0
0;976327;"2022-08-22";458955;13542;"";3.38;45772.0
0;976328;"2022-08-22";458993;13542;"";3.75;50782.5
0;976329;"2022-08-22";458994;13542;"";3.51;47532.4
0;976330;"2022-08-22";458955;22;"";3.38;74.36
0;976331;"2022-01-11";464392;100;"";5.68;568.0
0;976332;"2022-01-11";463878;84;"";4.02;337.68
0;976333;"2022-01-11";463822;105;"";4.66;489.3
0;976334;"2022-01-11";464398;68;"";4.16;282.88
0;976335;"2022-01-11";463906;33;"";5.14;169.62
0;976336;"2022-01-11";463930;75;"";4.38;328.5
0;976337;"2022-08-22";463994;11065;"";4.5;49792.5
0;976338;"2022-08-22";463988;15325;"";4.44;68043.0
0;976345;"2022-08-24";463573;4336;"";16.99;73668.6
0;976346;"2022-09-12";445484;1;"";33300.0;33300.0
0;976347;"2022-09-12";229112;1;"";9555.0;9555.0
0;976348;"2022-08-24";447479;3700;"";38.39;142043.0
0;976349;"2022-08-24";447441;9000;"";30.49;274410.0
0;976350;"2022-08-24";447448;9000;"";30.99;278910.0
0;976387;"2022-08-24";447461;3000;"";39.0;117000.0
0;976388;"2022-08-24";447431;11000;"";34.99;384890.0
0;976398;"2022-08-18";463990;220;"";4.2;924.0
0;976399;"2022-08-18";463861;166;"";6.0;996.0
0;976400;"2022-08-18";458908;450;"";19.5;8775.0
0;976401;"2022-08-18";463583;102;"";7.8;795.6
0;976402;"2022-08-18";463937;16;"";5.5;88.0
0;976403;"2022-08-18";463891;4;"";4.4;17.6
0;976404;"2022-08-18";459670;41;"";20.5;840.5
0;976405;"2022-08-18";458920;360;"";5.1;1836.0
0;976406;"2022-08-18";459080;10;"";7.2;72.0
0;976407;"2022-08-18";464553;360;"";7.5;2700.0
0;976408;"2022-08-18";459017;182;"";2.4;436.8
0;976409;"2022-08-18";459637;400;"";13.5;5400.0
0;976410;"2022-08-18";463904;2;"";18.5;37.0
0;976411;"2022-08-18";463699;11;"";170.0;1870.0
0;976412;"2022-08-18";463690;82;"";5.15;422.3
0;976413;"2022-08-18";216912;41;"";1.14;46.74
0;976414;"2022-08-18";217093;165;"";2.1;346.5
0;976415;"2022-08-18";463556;450;"";8.0;3600.0
0;976416;"2022-08-18";463990;625;"";4.3;2687.5
0;976417;"2022-08-18";463861;450;"";8.0;3600.0
0;976418;"2022-08-18";459077;50;"";9.0;450.0
0;976419;"2022-08-18";458908;1500;"";21.0;31500.0
0;976420;"2022-08-18";217132;175;"";4.0;700.0
0;976421;"2022-08-18";217129;175;"";3.8;665.0
0;976422;"2022-08-18";463583;281;"";7.5;2107.5
0;976423;"2022-08-18";463872;25;"";3.0;75.0
0;976424;"2022-08-18";463937;25;"";9.0;225.0
0;976425;"2022-08-18";463891;11;"";10.36;113.96
0;976426;"2022-08-18";446536;600;"";2.56;1536.0
0;976427;"2022-08-18";462823;60;"";18.39;1103.4
0;976428;"2022-08-18";459670;112;"";20.5;2296.0
0;976429;"2022-08-18";458920;775;"";5.74;4448.5
0;976430;"2022-08-18";460265;250;"";4.64;1160.0
0;976431;"2022-08-18";460263;75;"";4.21;315.75
0;976432;"2022-08-18";459080;30;"";7.67;230.1
0;976433;"2022-08-18";464553;1600;"";8.37;13392.0
0;976434;"2022-08-18";464552;675;"";8.13;5487.75
0;976435;"2022-08-18";459017;500;"";2.77;1385.0
0;976436;"2022-08-18";464011;60;"";5.8;348.0
0;976437;"2022-08-18";459637;1500;"";13.5;20250.0
0;976438;"2022-08-18";463904;3;"";19.72;59.16
0;976439;"2022-08-18";458951;1200;"";3.2;3840.0
0;976440;"2022-08-18";463699;30;"";178.0;5340.0
0;976441;"2022-08-18";463690;225;"";5.1;1147.5
0;976442;"2022-08-18";463691;600;"";14.8;8880.0
0;976443;"2022-08-18";463920;5;"";16.6;83.0
0;976444;"2022-08-18";216912;112;"";1.14;127.68
0;976445;"2022-08-18";217093;450;"";4.05;1822.5
0;976446;"2022-08-18";447432;1000;"";29.9;29900.0
0;976447;"2022-08-18";447446;840;"";17.0;14280.0
0;976448;"2022-08-18";447505;1260;"";17.5;22050.0
0;976449;"2022-08-18";447729;250;"";17.8;4450.0
0;976450;"2022-08-18";447638;2500;"";11.0;27500.0
0;976451;"2022-08-18";467201;300;"";21.5;6450.0
0;976462;"2022-09-09";6173;30;"";1000.0;30000.0
0;976463;"2022-08-18";464374;500;"";5.0;2500.0
0;976464;"2022-08-18";463746;300;"";4.72;1416.0
0;976465;"2022-08-18";463832;300;"";11.55;3465.0
0;976466;"2022-08-18";464381;1350;"";5.5;7425.0
0;976467;"2022-08-18";463753;300;"";5.5;1650.0
0;976468;"2022-08-18";463754;500;"";7.5;3750.0
0;976469;"2022-08-18";463781;300;"";7.5;2250.0
0;976470;"2022-08-18";464393;1350;"";4.5;6075.0
0;976471;"2022-08-18";464398;50;"";6.4;320.0
0;976472;"2022-08-18";464400;810;"";6.73;5451.3
0;976473;"2022-08-18";464406;200;"";6.86;1372.0
0;976474;"2022-08-18";463791;100;"";9.05;905.0
0;976475;"2022-08-18";464418;2250;"";3.4;7650.0
0;976476;"2022-08-18";446618;200;"";18.65;3730.0
0;976477;"2022-08-18";463796;300;"";6.75;2025.0
0;976478;"2022-08-18";463923;38;"";16.72;635.36
0;976479;"2022-08-18";463809;80;"";8.0;640.0
0;976480;"2022-08-18";217795;800;"";12.27;9816.0
0;976481;"2022-08-18";463792;100;"";9.87;987.0
0;976482;"2022-08-18";463839;500;"";8.0;4000.0
0;976483;"2022-08-18";463806;500;"";10.0;5000.0
0;976484;"2022-08-18";464883;113;"";25.67;2900.71
0;976485;"2022-09-12";447496;179;"";36.3;6497.7
0;976486;"2022-09-12";447585;159;"";11.47;1823.73
0;976487;"2022-09-12";120898;8;"";83000.0;664000.0
0;976488;"2022-09-12";477498;8;"";810.0;6480.0
0;976489;"2022-09-12";477498;8;"";650.0;5200.0
0;976493;"2022-09-08";0;200;"";85.0;17000.0
0;976494;"2022-09-08";0;200;"";115.0;23000.0
0;976495;"2022-09-08";0;100;"";240.0;24000.0
0;976497;"2022-06-20";461921;0;"";1.0;0.0
0;976498;"2022-06-20";461921;18000;"";1.0;18000.0
0;976515;"2022-09-12";151002;6;"";53.6;321.6
0;976516;"2022-09-12";5010;2;"";171.6;343.2
0;976517;"2022-09-12";5010;6;"";222.6;1335.6
0;976523;"2022-04-29";459959;1;"";10600000.0;10600000.0
0;976524;"2022-04-29";459959;1;"";7601000.0;7601000.0
0;976525;"2022-04-29";459959;6;"";1341850.0;8051130.0
0;976531;"2022-08-23";45179;60;"";3967.9;238074.0
0;976533;"2022-08-23";224865;576;"";4615.23;2658370.0
0;976645;"2022-09-09";393274;2;"";580000.0;1160000.0
0;976648;"2022-09-09";336055;15;"";2211.0;33165.0
0;976649;"2022-09-09";352059;3;"";2663.0;7989.0
0;976667;"2022-08-31";364037;40088610;"";0.6;24053200.0
0;976691;"2022-08-31";461651;15000;"";8.0;120000.0
0;976774;"2022-09-12";482847;1;"";1955300.0;1955300.0
0;976777;"2022-09-12";440372;36747;"";3.5;128614.0
0;976778;"2022-09-12";357764;36747;"";12.0;440964.0
0;976802;"2022-09-12";459757;100;"";27.48;2748.0
0;976807;"2022-09-09";110604;100;"";15.2;1520.0
0;976808;"2022-09-09";54836;3700;"";0.9;3330.0
0;976809;"2022-09-09";228205;90;"";68.0;6120.0
0;976810;"2022-03-21";459670;3000;"";1.28;3840.0
0;976811;"2022-03-21";299059;1000;"";1.94;1940.0
0;976812;"2022-04-11";462771;18;"";66.13;1190.34
0;976813;"2022-04-11";462771;100;"";8.99;899.0
0;976814;"2022-04-08";462729;50;"";10.5;525.0
0;976815;"2022-04-08";266194;400;"";1.55;620.0
0;976816;"2022-04-13";446636;300;"";25.2;7560.0
0;976817;"2022-04-22";111570;300;"";2.3;690.0
0;976818;"2022-04-11";471259;90;"";7.1;639.0
0;976819;"2022-06-13";459644;70;"";28.5;1995.0
0;976820;"2022-06-13";459638;70;"";30.6;2142.0
0;976821;"2022-06-13";468533;70;"";4.78;334.6
0;976822;"2022-06-13";462101;60;"";25.0;1500.0
0;976823;"2022-06-13";462823;80;"";14.87;1189.6
0;976824;"2022-06-13";463826;80;"";1.95;156.0
0;976825;"2022-06-13";463831;80;"";4.05;324.0
0;976826;"2022-06-13";463802;70;"";10.25;717.5
0;976827;"2022-06-13";463808;70;"";11.95;836.5
0;976828;"2022-06-13";463839;180;"";2.42;435.6
0;976829;"2022-06-13";464401;300;"";3.42;1026.0
0;976830;"2022-06-13";464398;40;"";2.9;116.0
0;976831;"2022-06-13";463938;40;"";14.6;584.0
0;976833;"2022-06-27";463707;200;"";17.8;3560.0
0;976834;"2022-06-27";462635;250;"";8.3;2075.0
0;976835;"2022-06-27";462675;250;"";8.9;2225.0
0;976836;"2022-06-27";459663;150;"";2.9;435.0
0;976837;"2022-06-27";463973;264;"";5.9;1557.6
0;976838;"2022-06-27";463872;70;"";6.9;483.0
0;976839;"2022-06-27";463902;6;"";24.49;146.94
0;976840;"2022-06-27";459152;50;"";3.79;189.5
0;976841;"2022-06-27";459655;24;"";1.38;33.12
0;976842;"2022-06-27";459667;100;"";4.4;440.0
0;976843;"2022-06-27";467430;19;"";2.89;54.91
0;976844;"2022-06-27";467430;26;"";3.68;95.68
0;976845;"2022-06-27";467430;100;"";3.15;315.0
0;976846;"2022-06-27";459653;94;"";6.7;629.8
0;976847;"2022-06-27";381379;72;"";8.9;640.8
0;976848;"2022-06-27";461710;100;"";2.2;220.0
0;976849;"2022-06-22";463781;400;"";2.98;1192.0
0;976850;"2022-06-22";463754;800;"";2.98;2384.0
0;976851;"2022-06-22";463767;500;"";2.98;1490.0
0;976852;"2022-06-22";463770;400;"";3.95;1580.0
0;976853;"2022-06-22";463829;200;"";4.9;980.0
0;976854;"2022-06-22";464328;180;"";19.9;3582.0
0;976855;"2022-06-22";464404;100;"";5.9;590.0
0;976856;"2022-06-22";464381;350;"";3.85;1347.5
0;976857;"2022-06-22";464395;300;"";3.48;1044.0
0;976858;"2022-06-22";463753;650;"";2.24;1456.0
0;976859;"2022-06-27";462635;250;"";8.16;2040.0
0;976860;"2022-06-27";462823;300;"";16.2;4860.0
0;976861;"2022-06-27";462684;300;"";8.3;2490.0
0;976862;"2022-06-27";462829;300;"";5.3;1590.0
0;976863;"2022-06-27";326927;500;"";3.72;1860.0
0;976864;"2022-06-27";459672;180;"";8.4;1512.0
0;976865;"2022-06-27";454018;90;"";1.2;108.0
0;976866;"2022-06-27";241572;26;"";2.03;52.78
0;976867;"2022-06-27";464883;20;"";19.44;388.8
0;976868;"2022-06-06";447771;200;"";16.9;3380.0
0;976869;"2022-06-06";446649;100;"";31.46;3146.0
0;976870;"2022-06-06";446680;100;"";31.79;3179.0
0;976871;"2022-06-06";447724;196;"";4.53;887.88
0;976872;"2022-06-06";299059;800;"";1.94;1552.0
0;976873;"2022-06-06";463696;50;"";15.9;795.0
0;976874;"2022-06-06";232597;150;"";9.48;1422.0
0;976875;"2022-06-06";463860;6;"";39.9;239.4
0;976876;"2022-06-06";459670;450;"";1.29;580.5
0;976883;"2022-10-27";0;1;"";265458.0;265458.0
0;976884;"2022-09-13";421134;2;"";950.3;1900.6
0;976885;"2022-09-13";421134;2;"";1783.3;3566.6
0;976886;"2022-09-13";472157;200;"";6.1;1220.0
0;976887;"2022-09-13";472966;200;"";6.5;1300.0
0;976900;"2022-09-08";336048;10;"";3167.51;31675.1
0;976906;"2022-09-13";433991;2;"";3679.2;7358.4
0;976907;"2022-09-13";336090;1;"";2570.0;2570.0
0;976908;"2022-09-13";454619;1;"";1259.6;1259.6
0;976909;"2022-09-13";336048;1;"";2772.0;2772.0
0;976910;"2022-09-13";336048;1;"";2268.0;2268.0
0;976911;"2022-09-13";336048;1;"";2772.0;2772.0
0;976912;"2022-09-13";336048;1;"";3628.8;3628.8
0;976913;"2022-09-13";460702;1;"";3578.0;3578.0
0;976914;"2022-09-13";460686;1;"";3578.4;3578.4
0;976915;"2022-09-13";411231;2;"";2620.8;5241.6
0;976916;"2022-09-13";458772;1;"";2268.0;2268.0
0;976917;"2022-09-13";460760;1;"";2671.2;2671.2
0;976918;"2022-09-13";453831;2;"";3679.2;7358.4
0;976919;"2022-09-13";336048;1;"";2671.2;2671.2
0;976921;"2022-09-13";443622;3500000;"";44.03;154105000.0
0;976922;"2022-07-14";0;20;"";1900.0;38000.0
0;976924;"2022-07-14";446781;20;"";1038.5;20770.0
0;976925;"2022-09-13";6335;1;"";1105000.0;1105000.0
0;976931;"2022-07-14";237995;40;"";21.5;860.0
0;976932;"2022-07-14";218010;40;"";46.47;1858.8
0;976933;"2022-07-14";236646;20;"";34.95;699.0
0;976934;"2022-07-14";342078;60;"";30.0;1800.0
0;976935;"2022-07-14";280648;20;"";235.0;4700.0
0;976940;"2022-09-01";486330;1;"";36130.6;36130.6
0;976958;"2022-08-22";463967;30;"";13.7;411.0
0;976994;"2022-09-15";426176;72;"";48164.9;3467870.0
0;976995;"2022-09-15";484092;22;"";52776.2;1161080.0
0;976996;"2022-09-15";473636;70;"";53465.9;3742610.0
0;976997;"2022-09-15";472009;5;"";63361.1;316805.0
0;976998;"2022-09-15";359354;23;"";67784.3;1559040.0
0;976999;"2022-09-15";452875;5;"";63418.1;317090.0
0;977002;"2022-09-09";386356;240;"";11.42;2740.8
0;977013;"2022-09-05";150210;4;"";45938.9;183756.0
0;977026;"2022-08-10";150263;1;"";11278.0;11278.0
0;977060;"2022-08-18";461506;11399;"";6.44;73416.0
0;977061;"2022-08-18";479457;24600;"";5.39;132594.0
0;977062;"2022-08-18";481511;10200;"";5.01;51102.0
0;977063;"2022-08-18";479457;4000;"";5.08;20320.0
0;977077;"2022-09-08";107140;5;"";45.0;225.0
0;977078;"2022-09-08";107140;15;"";1115.5;16732.5
0;977079;"2022-09-08";97764;15;"";170.0;2550.0
0;977080;"2022-09-08";20290;100;"";14.0;1400.0
0;977081;"2022-09-08";150221;200;"";0.7;140.0
0;977082;"2022-09-08";129763;200;"";18.0;3600.0
0;977083;"2022-09-08";129763;200;"";29.0;5800.0
0;977084;"2022-09-08";129763;200;"";24.9;4980.0
0;977085;"2022-09-08";129763;200;"";25.0;5000.0
0;977086;"2022-09-08";129763;200;"";15.0;3000.0
0;977087;"2022-09-08";129763;200;"";21.0;4200.0
0;977088;"2022-09-08";129763;200;"";26.0;5200.0
0;977089;"2022-09-08";129763;200;"";17.0;3400.0
0;977090;"2022-09-08";129763;10;"";140.0;1400.0
0;977091;"2022-09-08";11304;300;"";203.0;60900.0
0;977092;"2022-09-08";11304;300;"";365.0;109500.0
0;977093;"2022-09-08";11304;200;"";40.0;8000.0
0;977094;"2022-09-08";61336;30;"";43.0;1290.0
0;977095;"2022-09-08";67563;30;"";9.4;282.0
0;977096;"2022-09-08";20583;100;"";47.0;4700.0
0;977097;"2022-09-08";455032;20;"";78.0;1560.0
0;977098;"2022-09-08";239906;50;"";21.0;1050.0
0;977099;"2022-09-08";133051;50;"";15.0;750.0
0;977100;"2022-09-08";214610;15;"";16.0;240.0
0;977101;"2022-09-08";214610;15;"";26.0;390.0
0;977102;"2022-09-08";214610;15;"";28.5;427.5
0;977103;"2022-09-08";214610;15;"";45.4;681.0
0;977104;"2022-09-08";150341;50;"";40.1;2005.0
0;977105;"2022-09-08";280454;50;"";40.0;2000.0
0;977106;"2022-09-08";392369;50;"";48.1;2405.0
0;977107;"2022-09-08";103993;20;"";66.5;1330.0
0;977108;"2022-09-08";49875;50;"";87.5;4375.0
0;977109;"2022-09-08";18384;50;"";24.9;1245.0
0;977110;"2022-09-08";219134;50;"";49.5;2475.0
0;977111;"2022-09-08";357500;50;"";28.9;1445.0
0;977112;"2022-09-08";226937;50;"";23.1;1155.0
0;977119;"2022-09-13";425625;4;"";1100.0;4400.0
0;977120;"2022-09-13";425625;4;"";1100.0;4400.0
0;977121;"2022-09-13";425625;4;"";2100.0;8400.0
0;977122;"2022-09-13";425625;4;"";4410.0;17640.0
0;977123;"2022-09-13";425625;4;"";3885.0;15540.0
0;977124;"2022-09-13";425625;4;"";3885.0;15540.0
0;977125;"2022-09-13";425625;4;"";2530.0;10120.0
0;977126;"2022-09-13";425625;4;"";2450.0;9800.0
0;977127;"2022-09-13";425625;4;"";780.0;3120.0
0;977128;"2022-09-13";425625;4;"";280.0;1120.0
0;977129;"2022-09-13";425625;4;"";850.0;3400.0
0;977130;"2022-09-13";425625;4;"";750.0;3000.0
0;977131;"2022-09-13";425625;4;"";750.0;3000.0
0;977132;"2022-09-13";425625;4;"";530.0;2120.0
0;977133;"2022-09-13";425625;4;"";6380.0;25520.0
0;977134;"2022-09-13";425625;4;"";1400.0;5600.0
0;977135;"2022-09-13";425625;4;"";800.0;3200.0
0;977136;"2022-09-13";425625;4;"";800.0;3200.0
0;977139;"2022-06-27";463707;500;"";17.8;8900.0
0;977140;"2022-06-27";462675;300;"";8.9;2670.0
0;977141;"2022-06-27";459663;70;"";2.9;203.0
0;977142;"2022-06-27";463915;3;"";23.17;69.51
0;977143;"2022-06-27";463919;3;"";7.81;23.43
0;977144;"2022-06-27";463857;20;"";2.6;52.0
0;977145;"2022-06-27";467430;424;"";3.15;1335.6
0;977146;"2022-06-27";461710;60;"";2.2;132.0
0;977147;"2022-06-22";463806;700;"";4.39;3073.0
0;977148;"2022-06-22";463767;600;"";2.98;1788.0
0;977149;"2022-06-22";463770;500;"";3.95;1975.0
0;977150;"2022-06-22";463829;500;"";4.9;2450.0
0;977151;"2022-06-22";464328;512;"";19.9;10188.8
0;977152;"2022-06-22";464404;410;"";5.9;2419.0
0;977153;"2022-06-22";463797;186;"";3.45;641.7
0;977154;"2022-06-22";464395;1000;"";3.48;3480.0
0;977155;"2022-06-22";447771;300;"";16.9;5070.0
0;977156;"2022-06-22";446680;125;"";31.79;3973.75
0;977157;"2022-06-22";299059;800;"";1.94;1552.0
0;977158;"2022-07-04";217784;500;"";8.9;4450.0
0;977159;"2022-07-04";217781;500;"";6.48;3240.0
0;977160;"2022-07-04";447771;84;"";16.9;1419.6
0;977161;"2022-07-04";445479;500;"";1.15;575.0
0;977162;"2022-07-04";445484;500;"";1.1;550.0
0;977163;"2022-07-04";469775;500;"";3.88;1940.0
0;977164;"2022-07-04";299059;200;"";3.66;732.0
0;977165;"2022-07-04";450654;200;"";18.98;3796.0
0;977166;"2022-07-04";447701;400;"";26.8;10720.0
0;977167;"2022-07-04";465350;500;"";6.46;3230.0
0;977168;"2022-07-04";405351;500;"";5.75;2875.0
0;977169;"2022-07-11";464475;69;"";2.18;150.42
0;977170;"2022-07-11";464524;74;"";2.35;173.9
0;977171;"2022-07-05";463696;200;"";15.9;3180.0
0;977172;"2022-07-05";462101;80;"";27.9;2232.0
0;977173;"2022-07-05";463860;6;"";39.9;239.4
0;977174;"2022-07-11";446617;528;"";5.95;3141.6
0;977175;"2022-07-11";232597;400;"";9.48;3792.0
0;977176;"2022-07-11";446536;500;"";2.84;1420.0
0;977177;"2022-07-11";446617;200;"";5.95;1190.0
0;977178;"2022-07-04";217781;300;"";6.48;1944.0
0;977179;"2022-07-04";217784;300;"";8.9;2670.0
0;977181;"2022-07-11";445479;500;"";1.15;575.0
0;977182;"2022-07-11";445484;500;"";1.1;550.0
0;977183;"2022-07-11";450654;200;"";18.98;3796.0
0;977187;"2022-07-28";447412;127;"";27.52;3495.04
0;977188;"2022-08-01";233887;6;"";2.95;17.7
0;977189;"2022-08-01";233887;6;"";2.95;17.7
0;977190;"2022-08-01";233887;6;"";3.4;20.4
0;977191;"2022-08-01";233887;6;"";3.4;20.4
0;977192;"2022-08-01";233887;6;"";3.8;22.8
0;977193;"2022-08-01";464011;150;"";3.3;495.0
0;977198;"2022-07-11";459591;250;"";9.11;2277.5
0;977222;"2022-07-11";447705;250;"";17.26;4315.0
0;977223;"2022-07-11";447701;190;"";27.69;5261.1
0;977224;"2022-07-11";459591;100;"";9.11;911.0
0;977225;"2022-07-04";446536;2000;"";2.84;5680.0
0;977226;"2022-07-04";217803;200;"";7.97;1594.0
0;977227;"2022-07-04";217799;200;"";8.39;1678.0
0;977242;"2022-07-11";462771;100;"";54.94;5494.0
0;977265;"2022-10-04";446618;200;"";19.8;3960.0
0;977266;"2022-10-04";228753;150;"";3.54;531.0
0;977267;"2022-10-04";96563;133;"";6.74;896.42
0;977268;"2022-10-04";228723;100;"";4.25;425.0
0;977269;"2022-10-04";278907;266;"";2.61;694.26
0;977270;"2022-10-04";226258;250;"";3.35;837.5
0;977271;"2022-10-04";224388;600;"";5.71;3426.0
0;977272;"2022-10-04";224399;500;"";5.34;2670.0
0;977273;"2022-10-04";275203;6500;"";2.16;14040.0
0;977274;"2022-10-04";228765;586;"";6.91;4049.26
0;977275;"2022-10-04";224387;660;"";4.77;3148.2
0;977276;"2022-10-04";97101;733;"";6.62;4852.46
0;977277;"2022-10-04";343398;55;"";2.84;156.2
0;977278;"2022-10-04";226266;73;"";5.32;388.36
0;977279;"2022-10-04";58076;73;"";6.37;465.01
0;977280;"2022-10-04";278907;220;"";2.95;649.0
0;977281;"2022-10-04";96628;220;"";5.49;1207.8
0;977282;"2022-10-04";321085;400;"";5.62;2248.0
0;977283;"2022-10-04";43087;237;"";1.65;391.05
0;977284;"2022-10-04";43087;237;"";1.82;431.34
0;977285;"2022-10-04";226272;43;"";16.65;715.95
