licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
1,17008505000022023,2023-02-03,461506,58830,Litro               ,5.79,340626.0,41238,70475,499.88,0
1,17060705000032022,2022-03-03,461506,48510,Litro               ,7.2,349272.0,97012,97012,0.0,0
3,19400305000022022,2022-04-07,461506,5000,Litro               ,7.01,35065.0,94,12190,2169.11,0
4,19401905000012022,2022-05-13,461506,8594,Mililitro           ,10.75,92394.1,45535,70475,724.589,0
3,19404705000032022,2022-07-07,461506,5000,Litro               ,8.29,41450.0,83275,70475,494.664,0
1,19406805000012023,2023-02-08,461506,15000,Litro               ,5.3,79500.0,38075,70475,1130.71,0
1,20010605000052022,2022-05-17,461506,2000,Litro               ,7.18,14368.0,9210,70475,2341.8,0
2,20034405000012022,2022-06-03,461506,60600,Litro               ,7.4,448561.0,31054,70475,1741.22,0
1,20036005000132022,2022-05-02,461506,12,Litro               ,28114.0,337368.0,71072,62618,201.4,1
2,24022405000142022,2022-12-12,461506,50000,Litro               ,4.91,245500.0,62731,70475,212.97,0
2,25500005000012022,2022-01-24,461506,527334,Litro               ,7.0,3693830.0,97012,85774,1577.85,0
1,32000405000142022,2022-10-24,461506,7000,Litro               ,4.98,34860.0,97012,97012,0.0,0
2,37303905000022022,2022-09-22,461506,1636,Litro               ,6.31,10330.6,6050,62618,2663.48,1
3,37306605000012022,2022-03-30,461506,7500,Litro               ,6.66,50000.0,71072,62618,201.4,0
2,39301705003002022,2022-08-16,461506,1047,Litro               ,7.0,7337.36,20516,70475,2225.77,0
2,39302805001642022,2022-05-30,461506,9472,Litro               ,6.88,65212.6,75353,70475,323.565,0
2,39303105000992022,2022-04-19,461506,86751,Litro               ,6.81,591529.0,41238,85774,1302.05,0
2,40004505000032022,2022-11-08,461506,1143,Litro               ,7.99,9132.57,97012,97012,0.0,0
1,54000405000012022,2022-03-30,461506,16918,Litro               ,6.98,118088.0,97012,97012,0.0,0
